time,open,high,low,close
2017-10-02,1278.65,1280.15,1269.61,1270.85
2017-10-03,1270.08,1274.69,1268.35,1271.82
2017-10-04,1271.71,1282.22,1270.59,1274.69
2017-10-05,1274.75,1279.02,1266.51,1268.14
2017-10-06,1268.07,1276.29,1260.64,1276.26
2017-10-09,1275.21,1285.46,1275.21,1283.97
2017-10-10,1284.3,1294.23,1282.15,1287.75
2017-10-11,1288.14,1293.57,1284.59,1291.72
2017-10-12,1291.86,1297.5,1289.69,1293.51
2017-10-13,1293.07,1303.78,1291.06,1303.6
2017-10-16,1302.57,1306.08,1290.49,1295.1
2017-10-17,1294.91,1296.28,1281.4,1285.15
2017-10-18,1284.93,1288.86,1277,1280.9
2017-10-19,1280.81,1290.42,1276.67,1289.7
2017-10-20,1290.09,1291.08,1277.94,1280.4
2017-10-23,1279.47,1283.28,1272.6,1282
2017-10-24,1282.12,1283.67,1273.77,1276.68
2017-10-25,1276.6,1280.04,1271.05,1277.45
2017-10-26,1277.19,1282.57,1265.75,1267.06
2017-10-27,1267.13,1273.82,1263.78,1273.59
2017-10-30,1273.01,1278.84,1268.98,1276.31
2017-10-31,1276.46,1278.19,1267.75,1270.81
2017-11-01,1270.63,1280.93,1268.02,1274.57
2017-11-02,1274.48,1284.18,1273.4,1275.91
2017-11-03,1276.45,1280.33,1265.58,1269.92
2017-11-06,1269.19,1282.93,1266.14,1281.08
2017-11-07,1281.45,1281.84,1271.91,1276.37
2017-11-08,1275.51,1287.23,1275.46,1280.61
2017-11-09,1281.39,1288.46,1280,1286
2017-11-10,1285.24,1287.09,1273.48,1276.06
2017-11-13,1274.01,1279.78,1273.8,1277.7
2017-11-14,1278.34,1283.63,1270.04,1280.27
2017-11-15,1280.29,1289.54,1276.88,1278.75
2017-11-16,1277.84,1281.82,1275.17,1278.81
2017-11-17,1278.72,1296.95,1278.28,1295.1
2017-11-20,1293.27,1294.82,1274.48,1277.47
2017-11-21,1276.85,1284.77,1276.29,1279.92
2017-11-22,1280.37,1294.7,1279.07,1291.56
2017-11-23,1292.17,1293.58,1287.13,1290.98
2017-11-24,1291.35,1293.24,1285.81,1287.91
2017-11-27,1288.32,1299.24,1286.79,1293.65
2017-11-28,1293.64,1297.45,1290.76,1293.37
2017-11-29,1293.94,1296.7,1282.05,1285.02
2017-11-30,1283.25,1285.31,1270.4,1275.01
2017-12-01,1274.93,1289.33,1271.69,1280.17
2017-12-04,1274.06,1277.15,1271.16,1276.38
2017-12-05,1276.09,1277.06,1261.01,1267.46
2017-12-06,1265.86,1269.27,1262.59,1264.76
2017-12-07,1262.95,1264.48,1243.99,1247.75
2017-12-08,1247.62,1252.35,1244.06,1248.01
2017-12-11,1247.39,1251.55,1240.74,1242.85
2017-12-12,1241.95,1246.23,1236.52,1244.27
2017-12-13,1243.71,1257.07,1240.31,1255.37
2017-12-14,1255.23,1259.09,1250.53,1253.06
2017-12-15,1253.05,1261.87,1252.73,1256.19
2017-12-18,1255.22,1264.01,1252.79,1261.49
2017-12-19,1261.48,1265.27,1259.28,1262.18
2017-12-20,1261.6,1267.91,1261.36,1265.51
2017-12-21,1265.23,1269.01,1262.91,1267.87
2017-12-22,1266.6,1276.15,1265.05,1273.91
2017-12-26,1274.31,1283.79,1273.38,1282.83
2017-12-27,1283.27,1288.97,1281.34,1288.07
2017-12-28,1287.81,1295.23,1287.01,1294.45
2017-12-29,1294.97,1307.6,1293.89,1303.38
2018-01-02,1302.74,1318.51,1302.06,1318.26
2018-01-03,1317.42,1321.46,1307.48,1314.65
2018-01-04,1312.92,1326.03,1305.91,1321.97
2018-01-05,1322.62,1323.41,1313.72,1320.15
2018-01-08,1319.77,1322.17,1314.84,1320.09
2018-01-09,1319.75,1320.39,1308.88,1313.83
2018-01-10,1311.9,1327.74,1308.26,1317.69
2018-01-11,1316.12,1323.93,1315.73,1322.02
2018-01-12,1322.22,1339.39,1321.59,1338.97
2018-01-15,1336.41,1344.76,1335.92,1340.73
2018-01-16,1340.27,1342.32,1331.92,1339.55
2018-01-17,1338.46,1343.99,1326.88,1329.15
2018-01-18,1326.85,1333.14,1324.26,1326.54
2018-01-19,1326.54,1338.09,1326.32,1332.7
2018-01-22,1333.85,1335.68,1328.44,1334.71
2018-01-23,1333.75,1341.81,1331.39,1341.03
2018-01-24,1340.93,1362.14,1339.52,1357.67
2018-01-25,1356.36,1366.08,1342.6,1348.22
2018-01-26,1346.72,1357.13,1344.65,1349.57
2018-01-29,1349.07,1352.4,1337.61,1342.1
2018-01-30,1340.23,1348.93,1334.47,1336.75
2018-01-31,1337.86,1347.57,1332.77,1345.91
2018-02-01,1344.18,1350.67,1337.27,1350.04
2018-02-02,1348.61,1350.07,1327.5,1329.62
2018-02-05,1331.85,1341.58,1329.02,1336.89
2018-02-06,1339.87,1346.11,1320.25,1321.62
2018-02-07,1323.36,1332.32,1311.51,1315.29
2018-02-08,1317.84,1322.16,1307.08,1317.58
2018-02-09,1318.14,1322.66,1311.19,1313.45
2018-02-12,1314.94,1326.77,1314.18,1321.57
2018-02-13,1322.06,1330.89,1321.64,1329.21
2018-02-14,1329.42,1355.59,1318.21,1352.24
2018-02-15,1349.68,1357.15,1348.58,1353.34
2018-02-16,1353.61,1361.74,1344.78,1348.72
2018-02-19,1347.51,1351.36,1345.84,1346.62
2018-02-20,1346.32,1348.2,1328.51,1330.42
2018-02-21,1328.95,1336.23,1322.4,1324.16
2018-02-22,1323.66,1332.08,1320.96,1331.04
2018-02-23,1331.25,1332.17,1325.83,1329.46
2018-02-26,1328.2,1341.04,1326.69,1333.24
2018-02-27,1333.05,1336.73,1313.44,1318.62
2018-02-28,1317.42,1322.54,1315.64,1317.74
2018-03-01,1317.57,1321.16,1302.83,1315.27
2018-03-02,1317.11,1325.47,1315.25,1321.05
2018-03-05,1323.75,1327.77,1317.56,1319.4
2018-03-06,1319.76,1338.48,1319.68,1333.3
2018-03-07,1337.54,1340.51,1322.2,1325.03
2018-03-08,1324.64,1329.04,1319.05,1322.08
2018-03-09,1321.73,1325.16,1312.97,1322.99
2018-03-12,1323.49,1324.28,1315.09,1323.02
2018-03-13,1322.34,1328.33,1314.14,1326.38
2018-03-14,1325.46,1330.03,1321.48,1324.93
2018-03-15,1324,1327.92,1314.96,1316.12
2018-03-16,1316.23,1321.73,1309.66,1313.69
2018-03-19,1313.07,1319.64,1307.79,1316.88
2018-03-20,1316.6,1318.28,1307.21,1311.13
2018-03-21,1310.7,1336.71,1309.85,1332.04
2018-03-22,1331.89,1334.9,1324.84,1328.92
2018-03-23,1330.55,1350.23,1330.51,1347.46
2018-03-26,1346.17,1355.93,1343.5,1353.48
2018-03-27,1353.39,1356.84,1339.87,1344.68
2018-03-28,1345.37,1347.04,1323.5,1324.76
2018-03-29,1324.61,1328.35,1321.23,1325.15
2018-04-02,1325.74,1344.9,1324.84,1341.29
2018-04-03,1340.68,1342.49,1328.92,1332.77
2018-04-04,1332.65,1348.26,1331.52,1333.22
2018-04-05,1332.77,1334.89,1322.76,1326.56
2018-04-06,1326.17,1335.43,1319.88,1332.74
2018-04-09,1333.57,1337.99,1326.9,1336.26
2018-04-10,1336.03,1342.58,1331.12,1339.55
2018-04-11,1339.34,1365.28,1339.1,1353.18
2018-04-12,1352.73,1353.18,1333.81,1335
2018-04-13,1334.55,1347.13,1333.32,1345.23
2018-04-16,1346.37,1350.52,1340.19,1345.82
2018-04-17,1345.9,1349.41,1337.69,1347.21
2018-04-18,1347.35,1355.75,1342.32,1349.3
2018-04-19,1349.08,1354.74,1340.96,1345.46
2018-04-20,1345.48,1346.31,1334.99,1335.46
2018-04-23,1333.91,1335.47,1322.15,1324.73
2018-04-24,1324.44,1332.68,1322.14,1330.39
2018-04-25,1330.13,1332.08,1318.82,1323.3
2018-04-26,1322.53,1326.59,1315.31,1316.92
2018-04-27,1316.67,1325.22,1315.43,1323.01
2018-04-30,1322.54,1325.96,1310.23,1315.28
2018-05-01,1314.78,1316.36,1301.82,1303.97
2018-05-02,1303.48,1313.51,1303.46,1304.75
2018-05-03,1304.25,1318.1,1304.25,1312.16
2018-05-04,1311.84,1315.4,1308,1314.82
2018-05-07,1314.98,1318.95,1310.25,1314.15
2018-05-08,1313.45,1317.81,1306.1,1314.36
2018-05-09,1314.48,1317.45,1304.31,1312.7
2018-05-10,1312.48,1322.88,1310.79,1321.29
2018-05-11,1321.2,1325.95,1317.37,1317.78
2018-05-14,1317.92,1322.37,1312.99,1313.36
2018-05-15,1312.95,1314.89,1288.71,1290.57
2018-05-16,1289.72,1296.92,1286.41,1290.74
2018-05-17,1290.25,1294.4,1285.24,1290.85
2018-05-18,1290.43,1294.24,1286.09,1292.57
2018-05-21,1291.15,1293.14,1282.09,1292.66
2018-05-22,1292.9,1296.18,1287.98,1291.33
2018-05-23,1291.27,1298.32,1287.97,1293.4
2018-05-24,1293.64,1306.64,1292.78,1304.76
2018-05-25,1304.3,1307.8,1299.89,1300.4
2018-05-28,1299.62,1300.35,1295.54,1297.67
2018-05-29,1298.07,1306.54,1293.03,1298.64
2018-05-30,1298.25,1304.36,1295.91,1301.31
2018-05-31,1301.22,1306.47,1297.75,1298.11
2018-06-01,1298.47,1300.62,1289.41,1293.45
2018-06-04,1292.11,1298.07,1290.31,1291.86
2018-06-05,1292.05,1300.55,1289.82,1296.41
2018-06-06,1296.18,1301.83,1293.81,1296.51
2018-06-07,1296.38,1303.12,1294.91,1297.09
2018-06-08,1296.82,1300.56,1293.34,1298.66
2018-06-11,1299.77,1302.24,1294.14,1300.23
2018-06-12,1300.09,1300.57,1293.3,1295.78
2018-06-13,1294.91,1301.24,1292.02,1299.5
2018-06-14,1299.2,1309.28,1297.55,1302.09
2018-06-15,1302.21,1303.14,1275.46,1279.86
2018-06-18,1277.62,1282.44,1277.06,1278.34
2018-06-19,1278.06,1284.07,1270.46,1274.44
2018-06-20,1274.64,1276.43,1267.67,1267.94
2018-06-21,1267.59,1270.11,1261.43,1267.08
2018-06-22,1266.52,1271.19,1266.52,1269.52
2018-06-25,1270.08,1272.58,1264.49,1265.45
2018-06-26,1265.53,1267.66,1254.76,1258.81
2018-06-27,1258.8,1260.1,1250.81,1252.01
2018-06-28,1251.61,1254.27,1245.96,1248.17
2018-06-29,1247.13,1255.63,1246.19,1252.97
2018-07-02,1251.32,1254.2,1239.69,1241.88
2018-07-03,1241.87,1256.88,1237.96,1252.69
2018-07-04,1252.08,1261.1,1252.02,1256.62
2018-07-05,1256.27,1259.76,1251.31,1257.62
2018-07-06,1256.86,1258.88,1252.83,1254.66
2018-07-09,1255.17,1265.9,1254.79,1257.63
2018-07-10,1257.31,1260.36,1247.37,1255.48
2018-07-11,1255.9,1256.92,1241.56,1242.07
2018-07-12,1242,1248.56,1241.33,1247.07
2018-07-13,1247.02,1248.13,1236.57,1241.24
2018-07-16,1240.67,1245.57,1238.34,1240.89
2018-07-17,1240.43,1245.01,1226.1,1227.6
2018-07-18,1226.8,1229.15,1221.11,1227.48
2018-07-19,1227.17,1229,1211.58,1222.72
2018-07-20,1223.03,1232.27,1215.71,1231.73
2018-07-23,1230.67,1235.11,1222.33,1224.49
2018-07-24,1224.19,1229.53,1218.15,1224.4
2018-07-25,1223.5,1234.17,1223.27,1231.45
2018-07-26,1230.78,1235.25,1222.37,1222.56
2018-07-27,1222.78,1227.34,1217.56,1222.99
2018-07-30,1221.32,1225.09,1219.02,1221.52
2018-07-31,1221.25,1228.62,1214.03,1223.7
2018-08-01,1223.43,1224.83,1215.81,1215.93
2018-08-02,1215.47,1221.14,1207.1,1207.75
2018-08-03,1207.4,1220.01,1204.53,1213.36
2018-08-06,1213.47,1217.87,1206.52,1207.34
2018-08-07,1206.54,1216.14,1206.54,1210.95
2018-08-08,1210.65,1215.87,1206.54,1213.65
2018-08-09,1213.62,1217.29,1210.78,1212.3
2018-08-10,1212.15,1217.09,1205.77,1211.69
2018-08-13,1210.67,1213.86,1191.71,1193.53
2018-08-14,1193.88,1198.73,1192.05,1193.93
2018-08-15,1194.04,1194.71,1173.12,1174.67
2018-08-16,1175.62,1182,1160.2,1174.04
2018-08-17,1173.2,1185.03,1171.92,1184.52
2018-08-20,1183.33,1190.87,1182.8,1190.48
2018-08-21,1190.18,1197.03,1187.69,1196.06
2018-08-22,1195.89,1201.6,1192.58,1195.44
2018-08-23,1195.97,1196.62,1183.91,1185.19
2018-08-24,1185.12,1208.51,1183.14,1206.14
2018-08-27,1207.01,1212.41,1203.16,1211.26
2018-08-28,1210.37,1214.3,1199.63,1201.03
2018-08-29,1199.61,1207.26,1199.61,1206.53
2018-08-30,1205.92,1207.85,1196.3,1199.81
2018-08-31,1199.64,1208.86,1198.26,1200.92
2018-09-03,1200.56,1203.86,1195.7,1200.25
2018-09-04,1200.25,1202.01,1189.65,1191.4
2018-09-05,1191.53,1198.41,1190.95,1196.7
2018-09-06,1196.66,1206.99,1195.84,1200.06
2018-09-07,1200.04,1203.52,1193.47,1195.96
2018-09-10,1195.08,1198.5,1191.55,1195.81
2018-09-11,1194.92,1199.38,1187.73,1198.62
2018-09-12,1197.98,1208.48,1192.73,1206.13
2018-09-13,1207.07,1212.64,1200.21,1201.38
2018-09-14,1201.31,1208.56,1193.27,1193.42
2018-09-17,1193.72,1204.81,1192.83,1201.33
2018-09-18,1201.22,1203.55,1195.89,1198.25
2018-09-19,1197.93,1206.21,1197.66,1203.91
2018-09-20,1203.76,1208.46,1201.32,1207.08
2018-09-21,1207.08,1211.04,1191.85,1199.09
2018-09-24,1199.04,1204.12,1194.44,1198.79
2018-09-25,1198.47,1203.32,1197.1,1201.13
2018-09-26,1200.73,1202.46,1190.53,1194.34
2018-09-27,1193.86,1198.62,1181.9,1182.75
2018-09-28,1182,1193.82,1180.74,1191.5
2018-10-01,1192.31,1192.4,1184.62,1188.74
2018-10-02,1188.6,1208.26,1187.7,1202.94
2018-10-03,1203.02,1208.31,1196.63,1197.29
2018-10-04,1196.67,1206.77,1196,1199.79
2018-10-05,1199.67,1205.81,1197.26,1203.19
2018-10-08,1202.99,1204.08,1183.49,1187.93
2018-10-09,1187.91,1191.91,1183.34,1189.71
2018-10-10,1189.03,1194.76,1185.34,1194.66
2018-10-11,1194.39,1226.32,1191.3,1224.19
2018-10-12,1224.06,1224.29,1215.85,1217.91
2018-10-15,1217.54,1233.28,1216.87,1226.84
2018-10-16,1226.69,1232.42,1223.41,1224.72
2018-10-17,1224.9,1229.51,1220.65,1222.21
2018-10-18,1221.81,1230.13,1218.7,1225.74
2018-10-19,1225.46,1230.78,1223.13,1226.55
2018-10-22,1227.3,1229.56,1220.14,1221.99
2018-10-23,1221.59,1239.76,1221.59,1230.1
2018-10-24,1230.25,1234.12,1225.66,1234.03
2018-10-25,1233.94,1239.19,1228.12,1232.09
2018-10-26,1231.65,1243.42,1230.07,1233.76
2018-10-29,1233.68,1235.38,1224.36,1229.33
2018-10-30,1229.69,1230.61,1219.91,1223
2018-10-31,1222.75,1223.3,1212,1214.61
2018-11-01,1214.5,1237.35,1214.42,1233.12
2018-11-02,1233.41,1236.43,1229.76,1232.8
2018-11-05,1232.88,1235.16,1226.87,1230.64
2018-11-06,1231.55,1235.93,1223.49,1226.41
2018-11-07,1227.07,1236.37,1223.04,1225.74
2018-11-08,1225.56,1227.11,1220.15,1223.56
2018-11-09,1222.67,1223.65,1206.77,1209.36
2018-11-12,1209.57,1211.48,1200.7,1201.34
2018-11-13,1200.26,1205.22,1196.31,1201.87
2018-11-14,1202.08,1216.57,1197.72,1211.75
2018-11-15,1210.86,1216.46,1208.02,1213.17
2018-11-16,1213.57,1225.31,1213.15,1221.9
2018-11-19,1221.93,1225.19,1218.02,1223.72
2018-11-20,1224,1228.76,1219.98,1221.98
2018-11-21,1221.6,1230.05,1219.77,1225.29
2018-11-22,1225.88,1229.09,1224.88,1227.1
2018-11-23,1226.78,1228.54,1220.31,1222.96
2018-11-26,1223.54,1228.07,1221.75,1222.67
2018-11-27,1222.1,1225.28,1211.94,1214.78
2018-11-28,1214.66,1226.57,1211.25,1220.61
2018-11-29,1220.52,1229.01,1220.25,1223.99
2018-11-30,1224.1,1225.57,1216.69,1222.31
2018-12-03,1221.97,1234.91,1220.94,1230.36
2018-12-04,1231.3,1241.94,1230.5,1238.04
2018-12-05,1238.89,1239.26,1233.33,1237.12
2018-12-06,1236.97,1244.34,1234.78,1238
2018-12-07,1237.54,1250.05,1237.25,1248.63
2018-12-10,1249.7,1250.89,1241.64,1244.05
2018-12-11,1244.01,1249.52,1241.05,1243.03
2018-12-12,1242.89,1247.23,1242.03,1245.64
2018-12-13,1245.62,1246.74,1240.15,1243.08
2018-12-14,1241.68,1243.07,1232.93,1238.48
2018-12-17,1239.1,1248.12,1235.81,1246.02
2018-12-18,1245.79,1250.38,1245.08,1249.18
2018-12-19,1249.63,1258.04,1241.76,1242.09
2018-12-20,1243.2,1266.48,1242.76,1260.5
2018-12-21,1259.73,1262.77,1253.95,1255.12
2018-12-24,1257.48,1270.06,1256.77,1269.07
2018-12-26,1269.26,1279.1,1264.3,1266.48
2018-12-27,1266.89,1278.95,1266.4,1274.77
2018-12-28,1274.75,1282.14,1274.31,1280.38
2018-12-31,1280.31,1284.08,1277.45,1281.81
2019-01-02,1281.94,1288.74,1278.72,1282.84
2019-01-03,1286.25,1293.99,1284.61,1293.97
2019-01-04,1293.8,1298.54,1276.65,1284.51
2019-01-07,1285.38,1295.06,1282.69,1288.62
2019-01-08,1288.34,1290.21,1279.41,1285.31
2019-01-09,1284.58,1293.87,1280.14,1293.05
2019-01-10,1293.73,1297.07,1286.2,1286.39
2019-01-11,1286.7,1295.16,1286.49,1287.92
2019-01-14,1287.35,1295.88,1287.34,1291.59
2019-01-15,1291.15,1294.71,1286.74,1289.1
2019-01-16,1288.67,1294.97,1287.92,1293.03
2019-01-17,1293.19,1295.34,1288.79,1291.61
2019-01-18,1291.38,1292.5,1280.68,1280.68
2019-01-21,1281.53,1283.56,1276.81,1280.24
2019-01-22,1280.1,1285.45,1277.44,1284.34
2019-01-23,1284.17,1286.53,1278.68,1283.13
2019-01-24,1282.05,1284.8,1276.83,1280.71
2019-01-25,1280.61,1300.36,1279.95,1299.03
2019-01-28,1301.3,1304.44,1297.7,1303.65
2019-01-29,1303.1,1311.95,1302.73,1311.2
2019-01-30,1311.94,1323.36,1309.06,1318.42
2019-01-31,1319.65,1326.28,1317.5,1319.92
2019-02-01,1320.38,1323.54,1316.17,1318.61
2019-02-04,1318.02,1319.07,1308.66,1312.42
2019-02-05,1312.01,1316.89,1310.75,1315.07
2019-02-06,1315.21,1315.82,1305.96,1306.78
2019-02-07,1306.29,1311.96,1302.81,1310.04
2019-02-08,1310.23,1315.65,1307.8,1314.48
2019-02-11,1313.92,1314.87,1303.7,1308.74
2019-02-12,1308.01,1314.8,1306.53,1311.13
2019-02-13,1310.68,1318.2,1305.06,1305.98
2019-02-14,1305.77,1314.35,1302.35,1312.41
2019-02-15,1312.37,1322.07,1311.42,1321.43
2019-02-18,1321.28,1327.63,1320.66,1326.48
2019-02-19,1326.3,1341.84,1322.88,1340.51
2019-02-20,1340.61,1346.74,1336.85,1339.44
2019-02-21,1337.98,1341.51,1323.61,1324.18
2019-02-22,1323.4,1333.11,1321.52,1328.35
2019-02-25,1329.25,1332.56,1325.18,1327.26
2019-02-26,1327.48,1330.17,1323.53,1328.71
2019-02-27,1328.8,1329.91,1316.95,1320.44
2019-02-28,1319.62,1327.27,1312.83,1313.36
2019-03-01,1312.9,1315.24,1290.7,1290.7
2019-03-04,1293.4,1297.07,1282.85,1287
2019-03-05,1285.82,1289.6,1281.23,1287.95
2019-03-06,1287.48,1290.94,1283.63,1287.52
2019-03-07,1285.67,1289,1280.88,1285.6
2019-03-08,1285.09,1300.74,1285.09,1300.41
2019-03-11,1297.55,1299.12,1290.48,1293.38
2019-03-12,1293.34,1302.17,1292.06,1301.41
2019-03-13,1301.14,1311.27,1300.62,1309.06
2019-03-14,1308.36,1310.36,1292.84,1296.1
2019-03-15,1296,1306.38,1294.03,1302.13
2019-03-18,1302.01,1306.73,1298.22,1303.59
2019-03-19,1303.51,1310.89,1303.44,1306.43
2019-03-20,1305.47,1316.96,1298.68,1312.51
2019-03-21,1312.78,1320.37,1303.31,1309.38
2019-03-22,1308.53,1314.95,1306.85,1313.19
2019-03-25,1313.53,1324.52,1311,1321.82
2019-03-26,1321.47,1323.27,1312.73,1315.58
2019-03-27,1314.92,1319.28,1308.15,1309.38
2019-03-28,1308,1312.34,1288.52,1290.27
2019-03-29,1288.64,1299.81,1286.76,1292.21
2019-04-01,1292.18,1297.02,1286.51,1287.62
2019-04-02,1286.89,1292.59,1285.32,1292.4
2019-04-03,1291.49,1294.61,1288.42,1289.82
2019-04-04,1289.08,1294.41,1280.93,1292.2
2019-04-05,1291.52,1293.63,1284.43,1291.56
2019-04-08,1291.63,1303.7,1291.43,1297.39
2019-04-09,1296.67,1306.17,1296.59,1304.04
2019-04-10,1303.22,1310.6,1300.94,1308.01
2019-04-11,1308.39,1309.2,1289.68,1292.58
2019-04-12,1291.5,1295.77,1290.06,1290.57
2019-04-15,1290.86,1291.96,1282.54,1287.87
2019-04-16,1287.15,1288.75,1272.99,1276.78
2019-04-17,1275.39,1279.78,1273.09,1273.98
2019-04-18,1272.46,1277.66,1271.15,1275.45
2019-04-22,1275.59,1279.82,1273.83,1274.85
2019-04-23,1274.93,1276.5,1266.36,1272.17
2019-04-24,1272.18,1278.58,1268.77,1275.59
2019-04-25,1274.61,1282.58,1273.38,1277.16
2019-04-26,1276.96,1288.69,1273.95,1286.09
2019-04-29,1286.09,1286.88,1278.07,1279.78
2019-04-30,1279.82,1286.22,1279.77,1283.43
2019-05-01,1282.45,1287.24,1272.96,1276.62
2019-05-02,1277,1278.04,1266.29,1270.45
2019-05-03,1270.49,1282.56,1268.17,1279.03
2019-05-06,1280.84,1285.77,1277.03,1280.37
2019-05-07,1281.1,1286.09,1278.23,1284.35
2019-05-08,1284.09,1291.49,1279.39,1280.78
2019-05-09,1280.69,1288.23,1279.64,1283.87
2019-05-10,1284,1289.4,1283.19,1285.86
2019-05-13,1287.6,1301.25,1282,1299.76
2019-05-14,1299.43,1303.3,1293.73,1296.89
2019-05-15,1296.92,1300.88,1293.06,1296.46
2019-05-16,1296.12,1298.73,1284.14,1286.59
2019-05-17,1285.89,1288.93,1274.85,1277.55
2019-05-20,1277.41,1279.05,1273.69,1277.73
2019-05-21,1276.66,1277.95,1269.55,1274.76
2019-05-22,1274.24,1277.32,1272.51,1273.35
2019-05-23,1273.15,1287.31,1272.86,1283.42
2019-05-24,1283.36,1285.27,1280.79,1284.92
2019-05-27,1283.89,1287.41,1283.72,1285.01
2019-05-28,1284.77,1286.64,1276.16,1279.36
2019-05-29,1279.14,1285.58,1279.1,1279.84
2019-05-30,1279.96,1289.2,1275.05,1288.41
2019-05-31,1288.17,1306.96,1288.03,1305.38
2019-06-03,1307,1328.01,1306.06,1324.76
2019-06-04,1324.06,1329.08,1320.01,1325.29
2019-06-05,1324.12,1344.09,1324.09,1330.25
2019-06-06,1331.14,1339.8,1327.28,1335.47
2019-06-07,1335.56,1348.25,1330.33,1340.33
2019-06-10,1336.09,1337.75,1325.15,1327.99
2019-06-11,1327.9,1329.89,1319.98,1326.78
2019-06-12,1326.14,1338.38,1326.05,1333.5
2019-06-13,1333.93,1343.15,1332.44,1341.99
2019-06-14,1342.55,1358.17,1337.89,1341.16
2019-06-17,1341.81,1343.56,1333.03,1339.68
2019-06-18,1339.81,1354.69,1338.67,1346.66
2019-06-19,1346.35,1362.58,1341.38,1360.33
2019-06-20,1360.43,1394.3,1357.73,1388.38
2019-06-21,1387.35,1411.84,1382.56,1398.85
2019-06-24,1400.25,1421.45,1399.88,1419.41
2019-06-25,1418.73,1439.17,1412,1423.23
2019-06-26,1423.07,1424.43,1401.79,1409.02
2019-06-27,1409.55,1412.17,1398.73,1409.87
2019-06-28,1409.84,1424.7,1405.74,1410.1
2019-07-01,1397.52,1397.79,1381.83,1384.22
2019-07-02,1382.67,1420.98,1382.67,1418.01
2019-07-03,1420.67,1437.66,1412.18,1418.64
2019-07-04,1418.71,1421.7,1410.26,1415.24
2019-07-05,1416.64,1424.22,1386.74,1398.33
2019-07-08,1398.32,1407.64,1391.72,1395.27
2019-07-09,1395.22,1400.08,1385.74,1397.55
2019-07-10,1397.4,1418.96,1389.94,1418.84
2019-07-11,1418.86,1427.15,1401.01,1403.73
2019-07-12,1404.01,1416.9,1403.18,1415.2
2019-07-15,1415.73,1419.79,1407.77,1413.83
2019-07-16,1414.38,1418.25,1401.08,1405.78
2019-07-17,1405.98,1426.78,1400.1,1426.15
2019-07-18,1426.73,1448.12,1414.69,1446.08
2019-07-19,1445.48,1452.97,1420.27,1424.88
2019-07-22,1427.05,1429.95,1422.29,1424.63
2019-07-23,1425.16,1430.19,1414.29,1417.51
2019-07-24,1418.19,1429.48,1416.33,1425.5
2019-07-25,1425.79,1433.81,1411.07,1414.15
2019-07-26,1414.92,1424.85,1413.6,1418.35
2019-07-29,1418.37,1428.14,1414.89,1426.7
2019-07-30,1426.67,1433.23,1422.34,1430.74
2019-07-31,1431.1,1434.47,1410.59,1412.61
2019-08-01,1412.69,1446.03,1400.55,1444.53
2019-08-02,1444.6,1448.86,1430.31,1440.25
2019-08-05,1438.72,1469.78,1436.81,1463.72
2019-08-06,1468.74,1474.94,1456.49,1474.31
2019-08-07,1474.26,1510.46,1472.27,1501.05
2019-08-08,1499.38,1509.55,1490.09,1501.02
2019-08-09,1504,1509.03,1494.85,1497.44
2019-08-12,1497.31,1519.89,1487.62,1510.88
2019-08-13,1510.91,1535.08,1479.94,1501.13
2019-08-14,1501.31,1524.02,1494.28,1516.32
2019-08-15,1515.47,1527.08,1507.98,1523.11
2019-08-16,1526.59,1528.02,1503.76,1512.29
2019-08-19,1512.56,1512.97,1493.32,1495.93
2019-08-20,1495.92,1508.6,1492.99,1507.31
2019-08-21,1507.7,1508.08,1496.57,1502.52
2019-08-22,1502.41,1504.61,1492.53,1498.04
2019-08-23,1498.42,1530.22,1493.59,1526.72
2019-08-26,1531.29,1555.1,1525.12,1527.32
2019-08-27,1527.1,1544.69,1525.78,1542.53
2019-08-28,1542,1546.91,1531.97,1539.15
2019-08-29,1539.07,1550.39,1519.84,1527.42
2019-08-30,1527.14,1533.18,1517.06,1520.84
2019-09-02,1525.72,1534.04,1519.33,1527.62
2019-09-03,1528.37,1549.75,1521.71,1547.57
2019-09-04,1546.59,1557.05,1533.91,1552.48
2019-09-05,1552.06,1553.03,1506.42,1518.98
2019-09-06,1517.36,1527.94,1502.62,1506.57
2019-09-09,1507.86,1515.52,1497.67,1498.84
2019-09-10,1498.88,1500.99,1484.5,1485.26
2019-09-11,1485.45,1498.26,1485.17,1496.77
2019-09-12,1497.33,1524.26,1489.26,1499.05
2019-09-13,1498.3,1509.06,1485.83,1488.47
2019-09-16,1506.24,1512.16,1495.91,1498.19
2019-09-17,1498.66,1507.12,1493.51,1501.31
2019-09-18,1501.2,1511.6,1483.27,1494.05
2019-09-19,1493.98,1504.52,1488.97,1498.83
2019-09-20,1499.26,1517.06,1497.97,1516.64
2019-09-23,1513.7,1526.85,1510.24,1522.04
2019-09-24,1522.04,1535.71,1515.63,1532.15
2019-09-25,1531.88,1535.16,1500.47,1503.54
2019-09-26,1503.94,1512.35,1500.36,1504.47
2019-09-27,1504.34,1507.43,1486.85,1496.81
2019-09-30,1494.93,1500.45,1464.5,1472.47
2019-10-01,1472.23,1487.26,1459.11,1479.04
2019-10-02,1478.59,1505.13,1474.56,1499.82
2019-10-03,1499.74,1519.57,1495.83,1504.93
2019-10-04,1505.39,1515.55,1495.84,1504.68
2019-10-07,1512.5,1512.65,1488.07,1493.19
